Domain ID,Our Fast Pagerank Value,Numpy Pagerank Value,Scipy Pagerank Value
426.0,0.0021535458925000996,0.0021535458906467055,0.0021660681790543683
427.0,0.002086951366645598,0.0020869513670515693,0.002102028587811015
428.0,0.0018887092475942079,0.0018887092480060355,0.0018933441903234145
429.0,0.001845551747235153,0.0018455517469567907,0.0018580510376123584
430.0,0.001982655515684439,0.001982655515903419,0.001995642241168853
431.0,0.0020408265167586744,0.0020408265157951847,0.0020465138644794874
432.0,0.0019317456216647426,0.001931745620293352,0.0019267203537443353
433.0,0.0017943279281745308,0.0017943279276450166,0.0018054969078355695
434.0,0.0022094239684116532,0.002209423969074477,0.002206427474512166
435.0,0.0018800322987948923,0.0018800323002476653,0.0018758277897693194
436.0,0.0020397060006179905,0.0020397060014081553,0.002039910966135084
437.0,0.0020993031270938895,0.002099303128038022,0.0021022919734865883
438.0,0.00207314829689333,0.0020731482961344585,0.002074780647222637
439.0,0.0021137978413181225,0.0021137978403415864,0.0021185924512516106
440.0,0.002437420141728027,0.0024374201414982945,0.0024212744024930673
441.0,0.0020099249038434876,0.002009924904864152,0.002019200051494559
442.0,0.002181461768464697,0.0021814617672402713,0.002181839474245755
443.0,0.0019611868106625377,0.001961186811655373,0.00195588838713854
444.0,0.0019243177553163208,0.0019243177538684029,0.0019446154249915639
445.0,0.002179492846087674,0.002179492845847815,0.0021765180751911763
446.0,0.0019096644830922044,0.0019096644844742022,0.0018943297822853547
447.0,0.0020579669032234223,0.0020579669023912447,0.002039884971329715
448.0,0.002344192087251981,0.0023441920875208098,0.0023461343900703143
449.0,0.002009060609053149,0.002009060610054321,0.002019162666566101
450.0,0.0018795473245278515,0.001879547325057875,0.0018734977859714568
451.0,0.00221265574885413,0.0022126557491276523,0.002211394246549482
452.0,0.001879934398123395,0.0018799343991353704,0.0018663731980236337
453.0,0.0019953318140625534,0.0019953318131334776,0.002002648432676218
454.0,0.0019911795087742337,0.0019911795092689933,0.0019981524127765525
455.0,0.001938539807393192,0.0019385398079822822,0.0019508799952550836
456.0,0.0018031721198590827,0.0018031721189155849,0.0018081530395809074
457.0,0.001683211929596887,0.001683211929614418,0.0016800399533228824
458.0,0.001976729943560524,0.001976729944407625,0.0019627522649317978
459.0,0.0019490667599400902,0.0019490667611453973,0.001957731550557358
460.0,0.0018652193075393074,0.001865219308505381,0.0018794301972916991
461.0,0.001957239002834419,0.0019572390015425885,0.0019557442074774954
462.0,0.0021000189554328426,0.002100018954339625,0.0021093062636226107
463.0,0.00182061810672976,0.0018206181081458636,0.001821985499141226
464.0,0.0019296786150927645,0.001929678614633428,0.0019183899547480336
465.0,0.0020242793760715007,0.0020242793767690577,0.0020369348464755687
466.0,0.0017675562333494379,0.0017675562329116227,0.0017650233681993422
467.0,0.0020977917903659683,0.0020977917898064636,0.002092105657900195
468.0,0.0018886812824258057,0.001888681282366338,0.0018822223663290875
469.0,0.001827953786971757,0.0018279537867238957,0.0018292787118268376
470.0,0.002157325192131738,0.002157325190210926,0.0021663615899382422
471.0,0.002036094669137114,0.0020360946685225646,0.0020169293895073853
472.0,0.001893215156659226,0.0018932151590761947,0.0018903289148832223
473.0,0.0019801848956876897,0.0019801848939491216,0.001966647596483769
474.0,0.002010706456543193,0.002010706455189032,0.0020216120656442156
475.0,0.0019170694697606976,0.0019170694711334107,0.001925575283449393
476.0,0.002078305227805786,0.0020783052282331836,0.002079627615943267
477.0,0.001904948984583689,0.00190494898501357,0.0019038302462059398
478.0,0.00197498042795154,0.001974980429252162,0.0019810230025587203
479.0,0.0020721399739578763,0.002072139972855067,0.0020570212028244725
480.0,0.0017444139318398707,0.0017444139310534086,0.0017413136952997865
481.0,0.00196993616820446,0.001969936170208334,0.0019774298253948087
482.0,0.002221714850301078,0.002221714851304988,0.0022282045959290337
483.0,0.0019266850334227871,0.0019266850330105947,0.0019221776545088709
484.0,0.0019127430907958124,0.0019127430914522134,0.0019068029763772997
485.0,0.002086524810819061,0.0020865248118622235,0.0020956325440148293
486.0,0.002171631215183763,0.002171631215180254,0.0021631766970402677
487.0,0.0019518671333570933,0.001951867131374633,0.001948448441118938
488.0,0.0020165173353577795,0.002016517335545375,0.002028155559829262
489.0,0.0020174737087928873,0.002017473709352972,0.002008211159002285
490.0,0.001984473519216397,0.0019844735202207576,0.002000806824755171
491.0,0.002128450874013091,0.0021284508735118436,0.00213558444472271
492.0,0.0021350196873853944,0.0021350196881720195,0.0021310242392564836
493.0,0.0020251815277419253,0.0020251815282596986,0.0020278416521957534
494.0,0.0019079239756538684,0.0019079239764346976,0.0019018653909503732
495.0,0.0020328946573858653,0.0020328946572250265,0.0020382713772957688
496.0,0.0018654971936173299,0.0018654971932450133,0.0018689665221622498
497.0,0.0019263714272375306,0.0019263714273159871,0.0019281811007404665
498.0,0.0018065351387487705,0.0018065351386681175,0.0017941003314006043
499.0,0.002030078695354178,0.0020300786962014435,0.0020180135601316875
